iter	Passed	Remaining
1248	7378	583360
1249	7384	583338
1250	7390	583355
1251	7395	583328
1252	7401	583315
1253	7407	583294
1254	7413	583269
1255	7418	583246
1256	7424	583218
1257	7430	583194
1258	7435	583172
1259	7441	583142
1260	7447	583129
1261	7452	583104
1262	7458	583088
1263	7464	583061
1264	7470	583048
1265	7475	583027
1266	7481	582995
1267	7486	582963
1268	7492	582922
1269	7497	582888
1270	7503	582854
1271	7509	582823
1272	7514	582788
1273	7520	582761
1274	7525	582741
1275	7531	582703
1276	7537	582688
1277	7542	582673
1278	7548	582645
1279	7554	582617
1280	7559	582594
1281	7565	582566
1282	7571	582542
1283	7576	582524
1284	7582	582499
1285	7588	582489
1286	7594	582469
1287	7600	582462
1288	7605	582439
1289	7611	582414
1290	7616	582390
1291	7622	582363
1292	7628	582330
1293	7633	582314
1294	7639	582291
1295	7645	582282
1296	7651	582263
1297	7656	582242
1298	7664	582371
1299	7672	582510
1300	7678	582485
1301	7683	582462
1302	7689	582432
1303	7694	582406
1304	7700	582384
1305	7706	582362
1306	7712	582348
1307	7717	582312
1308	7723	582299
1309	7728	582268
1310	7734	582238
1311	7740	582221
1312	7747	582347
1313	7753	582351
1314	7759	582345
1315	7765	582320
1316	7771	582291
1317	7776	582271
1318	7782	582249
1319	7788	582235
1320	7793	582211
1321	7799	582193
1322	7805	582168
1323	7811	582147
1324	7816	582128
1325	7822	582128
1326	7828	582097
1327	7834	582096
1328	7839	582069
1329	7845	582038
1330	7851	582011
1331	7856	581991
1332	7862	581968
1333	7868	581941
1334	7873	581917
1335	7879	581892
1336	7884	581861
1337	7890	581837
1338	7896	581816
1339	7902	581809
1340	7907	581782
1341	7913	581756
1342	7918	581726
1343	7924	581695
1344	7930	581670
1345	7935	581635
1346	7941	581608
1347	7946	581588
1348	7952	581567
1349	7958	581539
1350	7963	581517
1351	7969	581494
1352	7975	581463
1353	7980	581444
1354	7986	581412
1355	7991	581388
1356	7998	581441
1357	8004	581425
1358	8010	581404
1359	8015	581374
1360	8021	581349
1361	8027	581335
1362	8032	581306
1363	8038	581285
1364	8044	581269
1365	8049	581249
1366	8055	581224
1367	8061	581199
1368	8066	581178
1369	8072	581156
1370	8078	581131
1371	8083	581113
1372	8089	581096
1373	8095	581077
1374	8100	581053
1375	8106	581033
1376	8112	581013
1377	8117	580983
1378	8123	580964
1379	8129	580940
1380	8134	580916
1381	8140	580894
1382	8146	580864
1383	8174	582453
1384	8232	586190
1385	8238	586183
1386	8244	586191
1387	8250	586178
1388	8256	586177
1389	8262	586161
1390	8268	586137
1391	8273	586107
1392	8279	586082
1393	8285	586058
1394	8290	586033
1395	8296	586006
1396	8302	585984
1397	8307	585959
1398	8313	585939
1399	8319	585912
1400	8324	585885
1401	8330	585866
1402	8336	585836
1403	8341	585812
1404	8347	585786
1405	8353	585762
1406	8358	585734
1407	8364	585714
1408	8370	585678
1409	8375	585650
1410	8381	585660
1411	8387	585627
1412	8393	585592
1413	8398	585565
1414	8404	585534
1415	8409	585504
1416	8415	585479
1417	8421	585458
1418	8427	585452
1419	8432	585424
1420	8438	585416
1421	8444	585399
1422	8450	585414
1423	8456	585389
1424	8461	585358
1425	8467	585326
1426	8473	585300
1427	8478	585275
1428	8484	585249
1429	8490	585228
1430	8495	585202
1431	8501	585185
1432	8507	585163
1433	8512	585140
1434	8518	585112
1435	8524	585095
1436	8529	585063
1437	8535	585035
1438	8541	585011
1439	8546	584980
1440	8552	584955
1441	8558	584931
1442	8563	584901
1443	8569	584890
1444	8575	584868
1445	8580	584847
1446	8586	584826
1447	8592	584803
1448	8598	584777
1449	8603	584755
1450	8609	584736
1451	8615	584709
1452	8620	584686
1453	8626	584660
1454	8632	584632
1455	8637	584619
1456	8643	584593
1457	8649	584571
1458	8654	584544
1459	8660	584518
1460	8666	584508
1461	8671	584484
1462	8677	584476
1463	8683	584456
1464	8689	584436
1465	8694	584408
1466	8700	584387
1467	8706	584360
1468	8711	584336
1469	8717	584317
1470	8723	584288
1471	8728	584260
1472	8734	584231
1473	8740	584205
1474	8745	584176
1475	8751	584156
1476	8756	584125
1477	8762	584115
1478	8768	584093
1479	8774	584067
1480	8779	584040
1481	8785	584016
1482	8790	583987
1483	8796	583958
1484	8802	583929
1485	8807	583913
1486	8813	583886
1487	8819	583860
1488	8824	583833
1489	8830	583807
1490	8835	583783
1491	8841	583769
1492	8847	583746
1493	8853	583722
1494	8858	583700
1495	8864	583670
1496	8869	583647
1497	8875	583640
1498	8881	583620
1499	8887	583597
1500	8892	583572
1501	8898	583554
1502	8904	583532
1503	8910	583521
1504	8915	583497
1505	8921	583475
1506	8927	583456
1507	8932	583433
1508	8938	583418
1509	8944	583396
1510	8950	583380
1511	8955	583357
1512	8961	583330
1513	8967	583306
1514	8972	583279
1515	8978	583259
1516	8984	583241
1517	8989	583213
1518	8995	583189
1519	9000	583165
1520	9006	583157
1521	9012	583149
1522	9018	583132
1523	9024	583108
1524	9029	583089
1525	9035	583067
1526	9041	583047
1527	9046	583030
1528	9052	583005
1529	9058	582985
1530	9063	582966
1531	9069	582942
1532	9075	582914
1533	9080	582889
1534	9086	582861
1535	9092	582839
1536	9097	582811
1537	9103	582790
1538	9109	582772
1539	9114	582750
1540	9120	582723
1541	9125	582697
1542	9131	582672
1543	9137	582652
1544	9142	582630
1545	9148	582609
1546	9154	582590
1547	9159	582560
1548	9165	582538
1549	9174	582732
1550	9180	582708
1551	9185	582683
1552	9191	582661
1553	9197	582637
1554	9202	582612
1555	9208	582607
1556	9214	582585
1557	9244	584088
1558	9307	587694
1559	9313	587689
1560	9319	587670
1561	9324	587662
1562	9330	587649
1563	9336	587635
1564	9342	587617
1565	9348	587588
1566	9353	587572
1567	9359	587555
1568	9365	587533
1569	9371	587509
1570	9376	587484
1571	9382	587455
1572	9387	587429
1573	9393	587402
1574	9399	587377
1575	9404	587347
1576	9410	587321
1577	9416	587291
1578	9421	587260
1579	9427	587242
1580	9433	587220
1581	9438	587199
1582	9444	587176
1583	9450	587153
1584	9455	587130
1585	9461	587106
1586	9467	587074
1587	9472	587053
1588	9478	587031
1589	9484	587015
1590	9490	586993
1591	9495	586967
1592	9501	586942
1593	9507	586924
1594	9512	586901
1595	9518	586881
1596	9524	586857
1597	9529	586832
1598	9535	586807
1599	9541	586781
1600	9546	586753
1601	9552	586728
1602	9558	586706
1603	9563	586685
1604	9569	586653
1605	9574	586625
1606	9580	586604
1607	9586	586580
1608	9592	586557
1609	9597	586537
1610	9603	586509
1611	9608	586480
1612	9614	586451
1613	9620	586437
1614	9626	586411
1615	9633	586485
1616	9638	586462
1617	9644	586436
1618	9650	586413
1619	9655	586386
1620	9661	586364
1621	9667	586336
1622	9672	586306
1623	9678	586281
1624	9684	586257
1625	9689	586233
1626	9695	586224
1627	9701	586207
1628	9707	586185
1629	9712	586162
1630	9718	586135
1631	9723	586107
1632	9729	586079
1633	9735	586052
1634	9740	586027
1635	9746	586007
1636	9752	585991
1637	9758	585972
1638	9763	585949
1639	9769	585923
1640	9774	585896
1641	9780	585872
1642	9786	585846
1643	9791	585819
1644	9797	585790
1645	9803	585763
1646	9808	585740
1647	9814	585715
1648	9820	585694
1649	9825	585664
1650	9831	585637
1651	9836	585613
1652	9842	585589
1653	9848	585559
1654	9853	585531
1655	9859	585502
1656	9864	585478
1657	9870	585449
1658	9876	585422
1659	9881	585399
1660	9887	585372
1661	9892	585345
1662	9898	585323
1663	9904	585292
1664	9909	585264
1665	9915	585235
1666	9920	585211
1667	9926	585185
1668	9932	585177
1669	9938	585154
1670	9943	585123
1671	9949	585106
1672	9954	585082
1673	9960	585060
1674	9966	585040
1675	9972	585019
1676	9977	585001
1677	9983	584971
1678	9988	584942
