iter	MultiClass
11304	1.122843618
11305	1.122833881
11306	1.122824487
11307	1.122815539
11308	1.122805116
11309	1.12279033
11310	1.12277758
11311	1.122760897
11312	1.122753901
11313	1.122741719
11314	1.122734155
11315	1.122721647
11316	1.122702765
11317	1.122682741
11318	1.122674573
11319	1.122659258
11320	1.122649449
11321	1.122636141
11322	1.122621687
11323	1.122610414
11324	1.122595404
11325	1.122584229
11326	1.122572565
11327	1.122564576
11328	1.122532095
11329	1.122514457
11330	1.122497192
11331	1.122483498
11332	1.122476173
11333	1.122464463
11334	1.122456885
11335	1.122448101
11336	1.122431217
11337	1.122415766
11338	1.122401719
11339	1.122392383
11340	1.122368084
11341	1.122362926
11342	1.12234292
11343	1.122329782
11344	1.122320497
11345	1.122307208
11346	1.122293783
11347	1.122285653
11348	1.122273031
11349	1.122255515
11350	1.122243694
11351	1.122231891
11352	1.122203121
11353	1.122185612
11354	1.122176123
11355	1.122164776
11356	1.122154486
11357	1.122146503
11358	1.122135266
11359	1.122118992
11360	1.122110063
11361	1.122099926
11362	1.122086728
11363	1.122077213
11364	1.122061458
11365	1.122048359
11366	1.122038434
11367	1.122029641
11368	1.122016793
11369	1.12200568
11370	1.121997393
11371	1.121981849
11372	1.121970111
11373	1.121963296
11374	1.121954597
11375	1.121944142
11376	1.121933596
11377	1.121920953
11378	1.121906858
11379	1.121899015
11380	1.121883349
11381	1.121869288
11382	1.121861082
11383	1.12184947
11384	1.1218357
11385	1.121818721
11386	1.12180519
11387	1.121793516
11388	1.121778399
11389	1.121770066
11390	1.12175647
11391	1.121747593
11392	1.121734816
11393	1.121723365
11394	1.121713173
11395	1.121687125
11396	1.12166171
11397	1.121645754
11398	1.121634555
11399	1.121620093
11400	1.121610154
11401	1.121599929
11402	1.121591103
11403	1.121574562
11404	1.121569575
11405	1.121556153
11406	1.121546732
11407	1.121538444
11408	1.121529025
11409	1.12151695
11410	1.121501293
11411	1.12148112
11412	1.121464143
11413	1.121448563
11414	1.121432966
11415	1.121417831
11416	1.121409783
11417	1.121395213
11418	1.121374186
11419	1.121368055
11420	1.121351561
11421	1.12133818
11422	1.121325059
11423	1.121318083
11424	1.121309187
11425	1.121296369
11426	1.121281027
11427	1.121270744
11428	1.121264121
11429	1.121257175
11430	1.121236805
11431	1.121226639
11432	1.121205761
11433	1.121194964
11434	1.121172608
11435	1.121160044
11436	1.121147725
11437	1.121133997
11438	1.1211296
11439	1.121123015
11440	1.121113486
11441	1.121104591
11442	1.12109445
11443	1.121089138
11444	1.121080199
11445	1.121062847
11446	1.121052251
11447	1.121037329
11448	1.121026428
11449	1.121019652
11450	1.121011204
11451	1.120999387
11452	1.120982448
11453	1.120961848
11454	1.120951722
11455	1.120940071
11456	1.120930243
11457	1.120919971
11458	1.120915158
11459	1.120888406
11460	1.12088131
11461	1.120865682
11462	1.120856137
11463	1.120843103
11464	1.120828246
11465	1.120816224
11466	1.120804737
11467	1.120792352
11468	1.120779778
11469	1.120764122
11470	1.120750911
11471	1.120724505
11472	1.120715877
11473	1.12070824
11474	1.120698072
11475	1.12068783
11476	1.120681031
11477	1.120660703
11478	1.120646108
11479	1.120637126
11480	1.120620088
11481	1.120607835
11482	1.120592286
11483	1.120576398
11484	1.120561495
11485	1.120544646
11486	1.120535875
11487	1.120528741
11488	1.120507323
11489	1.120495139
11490	1.120487673
11491	1.120481583
11492	1.120467215
11493	1.120453545
11494	1.120448626
11495	1.120439287
11496	1.120429047
11497	1.120417719
11498	1.120409304
11499	1.120400008
11500	1.120389965
11501	1.12037933
11502	1.120364203
11503	1.120349518
11504	1.120337811
11505	1.120319737
11506	1.120314289
11507	1.120299577
11508	1.120289485
11509	1.120274465
11510	1.120262012
11511	1.120253645
11512	1.120240501
11513	1.120228727
11514	1.120223262
11515	1.12019535
11516	1.120190527
11517	1.120181301
11518	1.120157075
11519	1.120149884
11520	1.120132458
11521	1.120122181
11522	1.120106586
11523	1.12009377
11524	1.120086681
11525	1.120076393
11526	1.120062462
11527	1.120056038
11528	1.120045958
11529	1.120038247
11530	1.120024329
11531	1.120014357
11532	1.120003163
11533	1.119996955
11534	1.119986579
11535	1.119973904
11536	1.119961962
11537	1.119957231
11538	1.119950067
11539	1.119937195
11540	1.119927443
11541	1.119918897
11542	1.119905977
11543	1.119900412
11544	1.119894038
11545	1.119874004
11546	1.119864184
11547	1.119852121
11548	1.119838393
11549	1.1198205
11550	1.119806363
11551	1.119795993
11552	1.119785465
11553	1.119773765
11554	1.119766105
11555	1.119746171
11556	1.119735622
11557	1.119716014
11558	1.1197084
11559	1.119692289
11560	1.119682028
11561	1.119671722
11562	1.119663034
11563	1.119644688
11564	1.119632138
11565	1.119624816
11566	1.119611069
11567	1.119598693
11568	1.11958657
11569	1.119576022
11570	1.119562649
11571	1.119547455
11572	1.119535518
11573	1.119530623
11574	1.119516797
11575	1.119506535
11576	1.119498446
11577	1.119489728
11578	1.11947791
11579	1.119463691
11580	1.119458838
11581	1.119431535
11582	1.119420305
11583	1.119408402
11584	1.119392141
11585	1.11938578
11586	1.119375491
11587	1.119362856
11588	1.119345684
11589	1.119339628
11590	1.119328715
11591	1.11931712
11592	1.11930581
11593	1.11929249
11594	1.119277115
11595	1.11926419
11596	1.119251783
11597	1.119242064
11598	1.119230486
11599	1.119222271
11600	1.11921194
11601	1.119206863
11602	1.119191034
11603	1.119175836
11604	1.119162153
11605	1.119146928
11606	1.119124687
11607	1.119114518
11608	1.119103742
11609	1.119092337
11610	1.11908004
11611	1.1190694
11612	1.119057704
11613	1.119037301
11614	1.119027197
11615	1.119010554
11616	1.119000699
11617	1.118990575
11618	1.118965178
11619	1.1189545
11620	1.118945826
11621	1.118932646
11622	1.118925903
11623	1.11891886
11624	1.118908008
11625	1.118891323
11626	1.118879941
11627	1.118862395
11628	1.118851681
11629	1.118843563
11630	1.118832772
11631	1.118818719
11632	1.118805843
11633	1.118789214
11634	1.118783362
11635	1.118773387
11636	1.118760975
11637	1.118745956
11638	1.11872658
11639	1.11871839
11640	1.118701038
11641	1.118694756
11642	1.118686147
11643	1.118670651
11644	1.118662391
11645	1.118633584
11646	1.118619158
11647	1.118609108
11648	1.118599029
11649	1.118580918
11650	1.118565062
11651	1.11855188
11652	1.118546527
11653	1.118537103
11654	1.118524831
11655	1.1185135
11656	1.118503683
11657	1.118490807
11658	1.118480922
11659	1.11847207
11660	1.118460455
11661	1.118447406
11662	1.11843976
11663	1.118422171
11664	1.118407742
11665	1.118402599
11666	1.118393368
11667	1.118377968
11668	1.118367285
11669	1.118355579
11670	1.118343076
11671	1.118334716
11672	1.118324796
11673	1.118314356
11674	1.118300044
11675	1.118292237
11676	1.118286166
11677	1.11827339
11678	1.118256237
11679	1.118246941
11680	1.118235139
11681	1.118219472
11682	1.118206468
11683	1.118199019
11684	1.118188052
11685	1.118176587
11686	1.118171126
11687	1.118161163
11688	1.118136647
11689	1.118120215
11690	1.118098528
11691	1.118081941
11692	1.118074228
11693	1.118063666
11694	1.118054655
11695	1.118038516
11696	1.118029023
11697	1.118018184
11698	1.118001031
11699	1.117993719
11700	1.117988592
11701	1.117979754
11702	1.11797567
11703	1.117957381
11704	1.117947978
11705	1.117941473
11706	1.117922396
11707	1.117910087
11708	1.117903615
11709	1.117897926
11710	1.117887133
11711	1.117876983
11712	1.117865437
11713	1.117860645
11714	1.11785086
11715	1.117837002
11716	1.117828013
11717	1.117820636
11718	1.11781038
11719	1.11779305
11720	1.11778215
11721	1.117772966
11722	1.117768257
11723	1.117757414
11724	1.117739214
11725	1.117728778
11726	1.117713423
11727	1.117697504
11728	1.117680024
11729	1.117673156
11730	1.117648865
11731	1.117628172
11732	1.117616179
11733	1.117606323
11734	1.117596674
11735	1.117580958
11736	1.117561103
11737	1.117552128
11738	1.117544052
11739	1.117533045
11740	1.117517583
11741	1.117505222
11742	1.117491915
11743	1.117464822
11744	1.117444192
11745	1.117425039
11746	1.117414497
11747	1.117405137
11748	1.117396656
11749	1.117389821
11750	1.117374677
11751	1.117361291
11752	1.117354621
11753	1.117346637
11754	1.117337096
11755	1.117323752
11756	1.117317546
11757	1.117301216
11758	1.1172934
11759	1.117276296
11760	1.117265503
11761	1.117260587
11762	1.117254367
11763	1.117241686
11764	1.117233363
11765	1.117228504
11766	1.117220386
11767	1.117209744
11768	1.117192199
11769	1.117179826
11770	1.117170704
11771	1.117156571
11772	1.117137461
11773	1.11712592
11774	1.11710955
11775	1.117093628
11776	1.117084294
11777	1.117072984
11778	1.11706765
11779	1.117053917
11780	1.117042435
11781	1.117030343
11782	1.117019724
11783	1.117011902
11784	1.117004349
11785	1.116985168
11786	1.116973444
11787	1.11695903
11788	1.116952501
11789	1.116935909
11790	1.116925068
11791	1.11691279
11792	1.116903703
11793	1.116892456
11794	1.116884919
11795	1.116873003
11796	1.11686508
11797	1.116857434
11798	1.11685227
11799	1.116828464
11800	1.116821244
11801	1.116804836
11802	1.116794587
11803	1.116778854
11804	1.116770195
11805	1.11676021
11806	1.116748618
11807	1.116735108
11808	1.116721469
11809	1.116710179
11810	1.116686989
11811	1.116675598
11812	1.116656274
11813	1.116647115
11814	1.116636314
11815	1.116621401
11816	1.116604685
11817	1.116596902
11818	1.116585797
11819	1.1165775
11820	1.116564304
11821	1.116548588
11822	1.116539702
11823	1.11652839
11824	1.116517155
11825	1.116504963
11826	1.116489881
11827	1.116477972
11828	1.116463602
11829	1.116452675
11830	1.116445685
11831	1.116432032
11832	1.116412694
11833	1.116403249
11834	1.116388277
11835	1.11637445
11836	1.116360474
11837	1.116348671
11838	1.116328831
11839	1.116313814
11840	1.116293038
11841	1.116282439
11842	1.116258653
11843	1.116247139
11844	1.116231527
11845	1.116224823
11846	1.11621722
11847	1.116203963
11848	1.116197024
11849	1.11619058
11850	1.116182597
11851	1.116173516
11852	1.116158246
11853	1.116141884
11854	1.116128574
11855	1.116120407
11856	1.116107184
11857	1.116080168
11858	1.116071023
11859	1.116063755
11860	1.116048995
11861	1.11604283
11862	1.116031961
11863	1.116013067
11864	1.116002106
11865	1.11598944
11866	1.115979901
11867	1.1159625
11868	1.115955155
11869	1.115942772
11870	1.115932417
11871	1.115925239
11872	1.11591809
11873	1.115908784
11874	1.115888542
11875	1.115879258
11876	1.115872325
11877	1.115862483
11878	1.115852267
11879	1.115838837
11880	1.115829397
11881	1.115817876
11882	1.115804689
11883	1.115792377
11884	1.115782578
11885	1.115758304
11886	1.115749644
11887	1.115736731
11888	1.11572639
11889	1.115715172
11890	1.115705853
11891	1.115693388
11892	1.115683263
11893	1.115672005
11894	1.115663993
11895	1.115652988
11896	1.115638133
11897	1.11562591
11898	1.115617193
11899	1.115607462
11900	1.115598485
11901	1.115588873
11902	1.115577248
11903	1.115561677
11904	1.11554419
11905	1.115531614
11906	1.115524597
11907	1.115512513
11908	1.115492649
11909	1.115470992
11910	1.115459356
11911	1.115448352
11912	1.115428243
11913	1.115419431
11914	1.115413347
11915	1.115408876
11916	1.115401154
11917	1.115389229
11918	1.115383109
11919	1.115369769
11920	1.115347757
11921	1.115339083
11922	1.115332358
11923	1.115317454
11924	1.115306325
11925	1.115292185
11926	1.115279685
11927	1.115261337
11928	1.115248367
11929	1.115240735
11930	1.1152258
11931	1.115220201
11932	1.11520727
11933	1.115198939
11934	1.115188349
11935	1.115180208
11936	1.115169809
11937	1.115160996
11938	1.115138947
11939	1.115127283
11940	1.11510345
11941	1.115091306
11942	1.115085029
11943	1.115075439
11944	1.11506658
11945	1.115054795
11946	1.115040047
11947	1.115034408
11948	1.115021292
11949	1.115009274
11950	1.115002907
11951	1.114994472
11952	1.114982233
11953	1.114969853
11954	1.114954118
11955	1.11494303
11956	1.114930793
11957	1.114922485
11958	1.114915138
11959	1.114904907
11960	1.114896231
11961	1.114889675
11962	1.114881592
11963	1.114875453
11964	1.114865656
11965	1.114854586
11966	1.114847431
11967	1.114832259
11968	1.114819419
11969	1.114808825
11970	1.114782932
11971	1.114769592
11972	1.11474733
11973	1.114726394
11974	1.114720278
11975	1.114710671
11976	1.114695932
11977	1.11467966
11978	1.114661067
11979	1.11464969
11980	1.11463313
11981	1.114624701
11982	1.11461304
11983	1.114598515
11984	1.114582928
11985	1.114573123
11986	1.114561983
11987	1.114551579
11988	1.114534494
11989	1.114517079
11990	1.114500934
11991	1.114494242
11992	1.114482905
11993	1.114473217
11994	1.114461607
11995	1.114454098
11996	1.114433018
11997	1.114420555
11998	1.114409417
11999	1.114398901
12000	1.114390798
12001	1.114373797
12002	1.114363454
12003	1.114356851
12004	1.114348046
12005	1.114333648
12006	1.114317974
12007	1.114304221
12008	1.114295283
12009	1.114282488
12010	1.114263242
12011	1.114251491
12012	1.114234911
12013	1.114221859
12014	1.114208827
12015	1.11419871
12016	1.114188532
12017	1.11418169
12018	1.114168793
12019	1.114156077
12020	1.114145535
12021	1.114132824
12022	1.114124041
12023	1.114111209
12024	1.114091192
12025	1.114082131
12026	1.114068203
12027	1.114054619
12028	1.114049245
12029	1.114032657
12030	1.114018835
12031	1.114013126
12032	1.114005195
12033	1.113980189
12034	1.113963812
12035	1.113957195
12036	1.113946217
12037	1.113941265
12038	1.113935049
12039	1.113920497
12040	1.11390929
12041	1.11389383
12042	1.113887591
12043	1.11387681
12044	1.113864201
12045	1.113854867
12046	1.113849618
12047	1.11383515
12048	1.113819154
12049	1.113807218
12050	1.113796959
12051	1.113776408
12052	1.113768297
12053	1.113762048
12054	1.113755012
12055	1.113743079
12056	1.113736649
12057	1.113726462
12058	1.11371418
12059	1.113701116
12060	1.113689715
12061	1.113680876
12062	1.113665788
12063	1.113656408
12064	1.113642018
12065	1.113619413
12066	1.113607064
12067	1.113591728
12068	1.113582277
12069	1.113561302
12070	1.113546547
12071	1.113538399
12072	1.113529874
12073	1.113517757
12074	1.113495831
12075	1.11348624
12076	1.113476539
12077	1.113469572
12078	1.113459821
12079	1.11344688
12080	1.113436083
12081	1.113418103
12082	1.113399116
12083	1.113388527
12084	1.113381273
12085	1.113362925
12086	1.113349812
12087	1.11333351
12088	1.11332099
12089	1.113312437
12090	1.11330005
12091	1.113290906
12092	1.113272712
12093	1.113256276
12094	1.113233839
12095	1.113220959
12096	1.113212063
12097	1.113203644
12098	1.113196734
12099	1.113182702
12100	1.113175462
12101	1.113166149
12102	1.113154264
12103	1.113146924
12104	1.113136076
12105	1.113131225
12106	1.113117843
12107	1.113104801
12108	1.113096478
12109	1.113083212
12110	1.113072137
12111	1.113058192
12112	1.113047907
12113	1.113043981
12114	1.113034784
12115	1.113025312
12116	1.113009682
12117	1.112982473
12118	1.112972338
12119	1.112962604
12120	1.112952457
12121	1.112930146
12122	1.112920975
12123	1.112911219
12124	1.112901523
12125	1.112884438
12126	1.112874086
12127	1.11285539
12128	1.112842668
12129	1.112831216
12130	1.112812503
12131	1.112795335
12132	1.112782945
12133	1.11276747
12134	1.112759427
12135	1.112743596
12136	1.112735521
12137	1.112721504
12138	1.112707505
12139	1.112699278
12140	1.112692095
12141	1.112682505
12142	1.11267192
12143	1.112664636
12144	1.112656759
12145	1.112647901
12146	1.112632151
12147	1.112624159
12148	1.112614177
12149	1.11260564
12150	1.112596557
12151	1.112589349
12152	1.112577577
12153	1.11256076
12154	1.112552096
12155	1.112533142
12156	1.112519001
12157	1.112506486
12158	1.112495182
12159	1.11248625
12160	1.112479131
12161	1.112469942
12162	1.112460941
12163	1.112453451
12164	1.112443153
12165	1.112424035
12166	1.112411868
12167	1.112399331
12168	1.112385788
12169	1.11237152
12170	1.112366108
12171	1.112359518
12172	1.112345079
12173	1.112335684
12174	1.112324731
12175	1.112317075
12176	1.112294521
12177	1.112284939
12178	1.11227671
12179	1.112264489
12180	1.112255771
12181	1.112240163
12182	1.112229203
12183	1.112221449
12184	1.112210166
12185	1.112197673
12186	1.112188471
12187	1.11217971
12188	1.112156949
12189	1.112148411
12190	1.11213506
12191	1.112123505
12192	1.112110891
12193	1.112101627
12194	1.112096939
12195	1.112087257
12196	1.112075911
12197	1.112066841
12198	1.112054948
12199	1.112043958
12200	1.11203458
12201	1.112024165
12202	1.112016223
12203	1.112002622
12204	1.111991762
12205	1.111985576
12206	1.111969559
12207	1.111963594
12208	1.111951834
12209	1.111939252
12210	1.111928844
12211	1.111921601
12212	1.111913082
12213	1.111903311
12214	1.111895058
12215	1.111884708
12216	1.111868992
12217	1.111850143
12218	1.111822429
12219	1.111815808
12220	1.111805558
12221	1.111790036
12222	1.111780225
12223	1.11176838
12224	1.111749704
12225	1.111737568
12226	1.111729695
12227	1.111722524
12228	1.111716094
12229	1.111701042
12230	1.11168807
12231	1.111678305
12232	1.111665486
12233	1.111649795
12234	1.111639011
12235	1.111621343
12236	1.111603406
12237	1.111594524
12238	1.111583549
12239	1.111571309
12240	1.111559592
12241	1.111540713
12242	1.111524092
12243	1.111510388
12244	1.111496066
12245	1.111482984
12246	1.111468483
12247	1.111457216
12248	1.111439564
12249	1.111413402
12250	1.111395695
12251	1.111388305
12252	1.111383328
12253	1.111366563
12254	1.111333395
12255	1.111326382
12256	1.111312387
12257	1.111296942
12258	1.111276482
12259	1.111270933
12260	1.111260496
12261	1.111251561
12262	1.111239805
12263	1.111231151
12264	1.11122216
12265	1.111210619
12266	1.111200725
12267	1.111187476
12268	1.111175829
12269	1.111165104
12270	1.111154395
12271	1.111147223
12272	1.111131212
12273	1.111122474
12274	1.1111121
12275	1.111101424
12276	1.111092916
12277	1.111084552
12278	1.111072845
12279	1.111062428
12280	1.111037078
12281	1.111019658
12282	1.111012611
12283	1.111002542
12284	1.110990507
12285	1.110975821
12286	1.110962479
12287	1.110955583
12288	1.110944192
12289	1.110933796
12290	1.110914658
12291	1.110904681
12292	1.110889314
12293	1.110881787
12294	1.110863996
12295	1.110853352
12296	1.110843655
12297	1.11082202
12298	1.110809454
12299	1.11080085
12300	1.110782345
12301	1.110773475
12302	1.110759426
12303	1.110729772
12304	1.110724703
12305	1.110712889
12306	1.110701203
12307	1.110680634
12308	1.110672849
12309	1.110664251
12310	1.110649366
12311	1.110643737
12312	1.110633916
12313	1.110620724
12314	1.110611883
12315	1.110603631
12316	1.110588942
12317	1.110573119
12318	1.11056305
12319	1.110556755
12320	1.11053838
12321	1.110530947
12322	1.110524209
12323	1.110501901
12324	1.110493888
12325	1.110480518
12326	1.110468663
12327	1.110457131
12328	1.110446312
12329	1.110430155
12330	1.110418023
12331	1.110409752
12332	1.110402879
12333	1.110397027
12334	1.110389073
12335	1.110380963
12336	1.110363213
12337	1.110352465
12338	1.11034031
12339	1.110330389
12340	1.110319289
12341	1.110302218
12342	1.110286588
12343	1.110275276
12344	1.110262936
12345	1.110253558
12346	1.110243649
12347	1.11023249
12348	1.110222987
12349	1.110209585
12350	1.110202843
12351	1.110188233
12352	1.1101785
12353	1.110168785
12354	1.110155877
12355	1.11014803
12356	1.110136731
12357	1.110129973
12358	1.110114652
12359	1.11010402
12360	1.110091812
12361	1.110084124
12362	1.110075325
12363	1.110059449
12364	1.110037299
12365	1.110026743
12366	1.110006824
12367	1.109983994
12368	1.109963808
12369	1.109952892
12370	1.109940048
12371	1.109923823
12372	1.109915762
12373	1.109897075
12374	1.109885325
12375	1.109869915
12376	1.109865261
12377	1.109854057
12378	1.109841975
12379	1.109830688
12380	1.109820523
12381	1.109815263
12382	1.109799277
12383	1.109785774
12384	1.109768802
12385	1.109754938
12386	1.109748072
12387	1.10973871
12388	1.109728671
12389	1.109715046
12390	1.109700997
12391	1.109671853
12392	1.109662265
12393	1.109642476
12394	1.109627248
12395	1.109615577
12396	1.109601106
12397	1.109588434
12398	1.109572272
12399	1.109559319
12400	1.109544983
12401	1.109536775
12402	1.109525691
12403	1.109516794
12404	1.109502207
12405	1.109486991
12406	1.10947181
12407	1.109460784
12408	1.109450838
12409	1.10944135
12410	1.109426961
12411	1.10941031
12412	1.109395975
12413	1.109383634
12414	1.109365879
12415	1.109355731
12416	1.109329701
12417	1.109317342
12418	1.10931074
12419	1.109295551
12420	1.109273846
12421	1.109265662
12422	1.10924551
12423	1.109238749
12424	1.109225911
12425	1.109211506
12426	1.109196573
12427	1.109179951
12428	1.109171946
12429	1.109157493
12430	1.109143422
12431	1.109134889
12432	1.109124122
12433	1.109113582
12434	1.109103484
12435	1.109092607
12436	1.109087997
12437	1.109077034
12438	1.109070673
12439	1.109057561
12440	1.10904715
12441	1.10903183
12442	1.109014049
12443	1.10898874
12444	1.108979914
12445	1.108973411
12446	1.108964257
12447	1.108951962
12448	1.108943759
12449	1.108932399
12450	1.108920497
12451	1.108905326
12452	1.108891235
12453	1.108876937
12454	1.108865544
12455	1.108854962
12456	1.10884582
12457	1.108830616
12458	1.10882253
12459	1.108799683
12460	1.108787997
12461	1.108776148
12462	1.108759372
12463	1.108739712
12464	1.108733511
12465	1.108722608
12466	1.108714178
12467	1.108706085
12468	1.108698652
12469	1.108690404
12470	1.108677553
12471	1.108671981
12472	1.108656425
12473	1.108648084
12474	1.108637264
12475	1.108624765
12476	1.108614717
12477	1.108607918
12478	1.108593624
12479	1.108579385
12480	1.10856533
12481	1.108556249
12482	1.10855009
12483	1.108543338
12484	1.108525959
12485	1.10851333
12486	1.108501318
12487	1.108485116
12488	1.108478186
12489	1.108470777
12490	1.108459741
12491	1.108450344
12492	1.108437859
12493	1.108404433
12494	1.108392341
12495	1.108375337
12496	1.108366579
12497	1.10834234
12498	1.108334467
12499	1.108321154
12500	1.108303452
12501	1.108292386
12502	1.108277551
12503	1.108267741
12504	1.108254402
12505	1.108247617
12506	1.108237863
12507	1.108229912
12508	1.108219409
12509	1.108210347
12510	1.108202979
12511	1.108195459
12512	1.108190549
12513	1.108178904
12514	1.108169892
12515	1.108162706
12516	1.108146596
12517	1.108130046
12518	1.108110551
12519	1.108100624
12520	1.108092795
12521	1.108083931
12522	1.108068058
12523	1.108056829
12524	1.108047819
12525	1.108032133
12526	1.108013365
12527	1.108001231
12528	1.107986937
12529	1.107975021
12530	1.107967507
12531	1.107957886
12532	1.107949413
12533	1.107938471
12534	1.10792364
12535	1.107909176
12536	1.107900392
12537	1.107887833
12538	1.10788089
12539	1.10786302
12540	1.107855178
12541	1.107846825
12542	1.107842252
12543	1.107836282
12544	1.107826606
12545	1.107811265
12546	1.107794106
12547	1.107780428
12548	1.107769638
12549	1.107753876
12550	1.107746664
12551	1.107736859
12552	1.107728078
12553	1.107717151
12554	1.107702051
12555	1.107686933
12556	1.107677907
12557	1.107667058
12558	1.107656791
12559	1.107645417
12560	1.107635301
12561	1.107622476
12562	1.107611152
12563	1.107601575
12564	1.107578926
12565	1.107571774
12566	1.107562611
12567	1.10755491
12568	1.107546965
12569	1.107537999
12570	1.107532266
12571	1.107522093
12572	1.107497363
12573	1.107489689
12574	1.107481311
12575	1.107470666
12576	1.107455458
12577	1.107448382
12578	1.107429168
12579	1.107412575
12580	1.107400644
12581	1.107388814
12582	1.107374544
12583	1.107359978
12584	1.107351793
12585	1.107338502
12586	1.107329234
12587	1.107325092
12588	1.107312268
12589	1.107303548
12590	1.107296161
12591	1.107289671
12592	1.107285992
12593	1.107277133
12594	1.107270148
12595	1.107261574
12596	1.107243286
12597	1.10723685
12598	1.107226224
12599	1.107217692
12600	1.107201774
12601	1.107189142
12602	1.107179864
12603	1.107172106
12604	1.107161353
12605	1.107154946
12606	1.107142098
12607	1.107131444
12608	1.107119851
12609	1.10710768
12610	1.10709738
12611	1.107072907
12612	1.107060256
12613	1.107052318
12614	1.107045514
12615	1.107034752
12616	1.107023402
12617	1.107012756
12618	1.107000786
12619	1.106990718
12620	1.106983752
12621	1.106971645
12622	1.10695613
12623	1.106938553
12624	1.106924547
12625	1.106909706
12626	1.106895867
12627	1.106886986
12628	1.106875784
12629	1.106869173
12630	1.10686055
12631	1.106851002
12632	1.10683497
12633	1.106826254
12634	1.106817644
12635	1.106810671
12636	1.106804465
12637	1.106794619
12638	1.106789711
12639	1.106778708
12640	1.106761109
12641	1.106750546
12642	1.106740442
12643	1.106725123
12644	1.106717926
12645	1.106709841
12646	1.106700947
12647	1.106695461
12648	1.10668785
12649	1.10666877
12650	1.106641423
12651	1.106631041
12652	1.106614963
12653	1.106606078
12654	1.106596488
12655	1.106589256
12656	1.106566524
12657	1.106559371
12658	1.106547388
12659	1.106527691
12660	1.106513539
12661	1.106495731
12662	1.106479291
12663	1.106468236
12664	1.106456262
12665	1.106449596
12666	1.106441322
12667	1.106427498
12668	1.106418502
12669	1.106407195
12670	1.106394922
12671	1.106381775
12672	1.106366478
12673	1.106353727
12674	1.106340702
12675	1.106326794
12676	1.106316484
12677	1.10630751
12678	1.106299849
12679	1.106282871
12680	1.106276391
12681	1.106260156
12682	1.106250265
12683	1.106241858
12684	1.106232201
12685	1.106218749
12686	1.106209
12687	1.106204179
12688	1.106195119
12689	1.106187605
12690	1.106177514
12691	1.106167564
12692	1.1061502
12693	1.106138109
12694	1.10611369
12695	1.106101599
12696	1.106088262
12697	1.106073788
12698	1.106064889
12699	1.106057494
12700	1.106051772
12701	1.106035154
12702	1.106025272
12703	1.106015964
12704	1.10600528
12705	1.105993177
12706	1.105981738
12707	1.105968626
12708	1.105957219
12709	1.105948583
12710	1.105936882
12711	1.105929287
12712	1.105920552
12713	1.105912891
12714	1.105904973
12715	1.105883851
12716	1.105875175
12717	1.105867902
12718	1.105849348
12719	1.105830713
12720	1.105819875
12721	1.105807951
12722	1.10579445
12723	1.105779653
12724	1.105764852
12725	1.105754948
12726	1.105743325
12727	1.105735943
12728	1.105727095
12729	1.1056939
12730	1.105679157
12731	1.105671512
12732	1.105658634
12733	1.105650955
12734	1.105638039
12735	1.105633148
12736	1.105625733
12737	1.105621072
12738	1.10561451
12739	1.105604042
12740	1.105588038
12741	1.105580782
12742	1.105571983
12743	1.105560428
12744	1.105554329
12745	1.105537632
12746	1.105524186
12747	1.10551164
12748	1.105502871
12749	1.10548159
12750	1.105472849
12751	1.105458391
12752	1.105444537
12753	1.10543296
12754	1.10541637
12755	1.105399365
12756	1.105393047
12757	1.105384489
12758	1.105374397
12759	1.105365277
12760	1.105353944
12761	1.105346158
12762	1.105334969
12763	1.105325053
12764	1.105315383
12765	1.105300533
12766	1.1052856
12767	1.105270182
12768	1.105263879
12769	1.105258438
12770	1.105251383
12771	1.105245954
12772	1.105236534
12773	1.10522152
12774	1.105212655
12775	1.105197664
12776	1.105187707
12777	1.105171134
12778	1.105159892
12779	1.105152782
12780	1.105143673
12781	1.105133345
12782	1.105118197
12783	1.105113039
12784	1.1051022
12785	1.10509473
12786	1.105080355
12787	1.105063662
12788	1.105051295
12789	1.105045427
12790	1.105034951
12791	1.105025623
12792	1.105006344
12793	1.10499491
12794	1.104978727
12795	1.104965901
12796	1.104956174
12797	1.104940252
12798	1.104931915
12799	1.104925749
12800	1.104912752
12801	1.104901657
12802	1.104889514
12803	1.104884396
12804	1.104866093
12805	1.104858825
12806	1.10485088
12807	1.104836347
12808	1.104830536
12809	1.104818338
12810	1.104812857
12811	1.104796868
12812	1.10478629
12813	1.104776634
12814	1.104761185
12815	1.104741383
12816	1.104726532
12817	1.104717803
12818	1.104700429
12819	1.104686974
12820	1.104671724
12821	1.104653897
12822	1.104643288
12823	1.104634787
12824	1.104622333
12825	1.104611355
12826	1.104591645
12827	1.104585329
12828	1.104572645
12829	1.104563195
12830	1.104556449
12831	1.10455099
12832	1.104536677
12833	1.104522193
12834	1.104508817
12835	1.104487861
12836	1.104481802
12837	1.104462645
12838	1.104452821
12839	1.104447942
12840	1.104429034
12841	1.104420699
12842	1.104412667
12843	1.10439781
12844	1.10439245
12845	1.104383375
12846	1.104372992
12847	1.104365988
12848	1.10435287
12849	1.104341543
12850	1.104329419
12851	1.10431671
12852	1.104307326
12853	1.104301163
12854	1.104290017
12855	1.10427889
12856	1.104263228
12857	1.104253205
